"ID","IDDIST","NOMBDEP","NOMBPROV","NOMBDIST","NOM_CAPITAL_LEGAL","COD_REG_NAT","REGION_NATURAL"
"3062","160604","LORETO","UCAYALI","PAMPA HERMOSA",NULL,NULL,NULL
"3063","160605","LORETO","UCAYALI","SARAYACU",NULL,NULL,NULL
"3064","160606","LORETO","UCAYALI","VARGAS GUERRA",NULL,NULL,NULL
"3065","160701","LORETO","DATEM DEL MARAÑON","BARRANCA",NULL,NULL,NULL
"3066","160702","LORETO","DATEM DEL MARAÑON","CAHUAPANAS",NULL,NULL,NULL
"3067","160703","LORETO","DATEM DEL MARAÑON","MANSERICHE",NULL,NULL,NULL
"3068","160704","LORETO","DATEM DEL MARAÑON","MORONA",NULL,NULL,NULL
"3069","160705","LORETO","DATEM DEL MARAÑON","PASTAZA",NULL,NULL,NULL
"3070","160706","LORETO","DATEM DEL MARAÑON","ANDOAS",NULL,NULL,NULL
"3071","160801","LORETO","PUTUMAYO","PUTUMAYO",NULL,NULL,NULL
"3072","160802","LORETO","PUTUMAYO","ROSA PANDURO",NULL,NULL,NULL
"3073","160803","LORETO","PUTUMAYO","TENIENTE MANUEL CLAVERO",NULL,NULL,NULL
"3074","160804","LORETO","PUTUMAYO","YAGUAS",NULL,NULL,NULL
"3075","170101","MADRE DE DIOS","TAMBOPATA","TAMBOPATA",NULL,NULL,NULL
"3076","170102","MADRE DE DIOS","TAMBOPATA","INAMBARI",NULL,NULL,NULL
"3077","170103","MADRE DE DIOS","TAMBOPATA","LAS PIEDRAS",NULL,NULL,NULL
"3078","170104","MADRE DE DIOS","TAMBOPATA","LABERINTO",NULL,NULL,NULL
"3079","170201","MADRE DE DIOS","MANU","MANU",NULL,NULL,NULL
"3080","170202","MADRE DE DIOS","MANU","FITZCARRALD",NULL,NULL,NULL
"3081","170203","MADRE DE DIOS","MANU","MADRE DE DIOS",NULL,NULL,NULL
"3082","170204","MADRE DE DIOS","MANU","HUEPETUHE",NULL,NULL,NULL
"3083","170301","MADRE DE DIOS","TAHUAMANU","IÑAPARI",NULL,NULL,NULL
"3084","170302","MADRE DE DIOS","TAHUAMANU","IBERIA",NULL,NULL,NULL
"3085","170303","MADRE DE DIOS","TAHUAMANU","TAHUAMANU",NULL,NULL,NULL
"3086","180101","MOQUEGUA","MARISCAL NIETO","MOQUEGUA",NULL,NULL,NULL
"3087","180102","MOQUEGUA","MARISCAL NIETO","CARUMAS",NULL,NULL,NULL
"3088","180103","MOQUEGUA","MARISCAL NIETO","CUCHUMBAYA",NULL,NULL,NULL
"3089","180104","MOQUEGUA","MARISCAL NIETO","SAMEGUA",NULL,NULL,NULL
"3090","180105","MOQUEGUA","MARISCAL NIETO","SAN CRISTOBAL",NULL,NULL,NULL
"3091","180106","MOQUEGUA","MARISCAL NIETO","TORATA",NULL,NULL,NULL
"3092","180107","MOQUEGUA","MARISCAL NIETO","SAN ANTONIO",NULL,NULL,NULL
"3093","180201","MOQUEGUA","GENERAL SANCHEZ CERRO","OMATE",NULL,NULL,NULL
"3094","180202","MOQUEGUA","GENERAL SANCHEZ CERRO","CHOJATA",NULL,NULL,NULL
"3095","180203","MOQUEGUA","GENERAL SANCHEZ CERRO","COALAQUE",NULL,NULL,NULL
"3096","180204","MOQUEGUA","GENERAL SANCHEZ CERRO","ICHUÑA",NULL,NULL,NULL
"3097","180205","MOQUEGUA","GENERAL SANCHEZ CERRO","LA CAPILLA",NULL,NULL,NULL
"3098","180206","MOQUEGUA","GENERAL SANCHEZ CERRO","LLOQUE",NULL,NULL,NULL
"3099","180207","MOQUEGUA","GENERAL SANCHEZ CERRO","MATALAQUE",NULL,NULL,NULL
"3100","180208","MOQUEGUA","GENERAL SANCHEZ CERRO","PUQUINA",NULL,NULL,NULL
"3101","180209","MOQUEGUA","GENERAL SANCHEZ CERRO","QUINISTAQUILLAS",NULL,NULL,NULL
"3102","180210","MOQUEGUA","GENERAL SANCHEZ CERRO","UBINAS",NULL,NULL,NULL
"3103","180211","MOQUEGUA","GENERAL SANCHEZ CERRO","YUNGA",NULL,NULL,NULL
"3104","180301","MOQUEGUA","ILO","ILO",NULL,NULL,NULL
"3105","180302","MOQUEGUA","ILO","EL ALGARROBAL",NULL,NULL,NULL
"3106","180303","MOQUEGUA","ILO","PACOCHA",NULL,NULL,NULL
"3107","190101","PASCO","PASCO","CHAUPIMARCA",NULL,NULL,NULL
"3108","190102","PASCO","PASCO","HUACHON",NULL,NULL,NULL
"3109","190103","PASCO","PASCO","HUARIACA",NULL,NULL,NULL
"3110","190104","PASCO","PASCO","HUAYLLAY",NULL,NULL,NULL
"3111","190105","PASCO","PASCO","NINACACA",NULL,NULL,NULL
"3112","190106","PASCO","PASCO","PALLANCHACRA",NULL,NULL,NULL
"3113","190107","PASCO","PASCO","PAUCARTAMBO",NULL,NULL,NULL
"3114","190108","PASCO","PASCO","SAN FRANCISCO DE ASIS DE YARUSYACAN",NULL,NULL,NULL
"3115","190109","PASCO","PASCO","SIMON BOLIVAR",NULL,NULL,NULL
"3116","190110","PASCO","PASCO","TICLACAYAN",NULL,NULL,NULL
"3117","190111","PASCO","PASCO","TINYAHUARCO",NULL,NULL,NULL
"3118","190112","PASCO","PASCO","VICCO",NULL,NULL,NULL
"3119","190113","PASCO","PASCO","YANACANCHA",NULL,NULL,NULL
"3120","190201","PASCO","DANIEL ALCIDES CARRION","YANAHUANCA",NULL,NULL,NULL
"3121","190202","PASCO","DANIEL ALCIDES CARRION","CHACAYAN",NULL,NULL,NULL
"3122","190203","PASCO","DANIEL ALCIDES CARRION","GOYLLARISQUIZGA",NULL,NULL,NULL
"3123","190204","PASCO","DANIEL ALCIDES CARRION","PAUCAR",NULL,NULL,NULL
"3124","190205","PASCO","DANIEL ALCIDES CARRION","SAN PEDRO DE PILLAO",NULL,NULL,NULL
"3125","190206","PASCO","DANIEL ALCIDES CARRION","SANTA ANA DE TUSI",NULL,NULL,NULL
"3126","190207","PASCO","DANIEL ALCIDES CARRION","TAPUC",NULL,NULL,NULL
"3127","190208","PASCO","DANIEL ALCIDES CARRION","VILCABAMBA",NULL,NULL,NULL
"3128","190301","PASCO","OXAPAMPA","OXAPAMPA",NULL,NULL,NULL
"3129","190302","PASCO","OXAPAMPA","CHONTABAMBA",NULL,NULL,NULL
"3130","190303","PASCO","OXAPAMPA","HUANCABAMBA",NULL,NULL,NULL
"3131","190304","PASCO","OXAPAMPA","PALCAZU",NULL,NULL,NULL
"3132","190305","PASCO","OXAPAMPA","POZUZO",NULL,NULL,NULL
"3133","190306","PASCO","OXAPAMPA","PUERTO BERMUDEZ",NULL,NULL,NULL
"3134","190307","PASCO","OXAPAMPA","VILLA RICA",NULL,NULL,NULL
"3135","190308","PASCO","OXAPAMPA","CONSTITUCION",NULL,NULL,NULL
"3136","200101","PIURA","PIURA","PIURA",NULL,NULL,NULL
"3137","200104","PIURA","PIURA","CASTILLA",NULL,NULL,NULL
"3138","200105","PIURA","PIURA","CATACAOS",NULL,NULL,NULL
"3139","200107","PIURA","PIURA","CURA MORI",NULL,NULL,NULL
"3140","200108","PIURA","PIURA","EL TALLAN",NULL,NULL,NULL
"3141","200109","PIURA","PIURA","LA ARENA",NULL,NULL,NULL
"3142","200110","PIURA","PIURA","LA UNION",NULL,NULL,NULL
"3143","200111","PIURA","PIURA","LAS LOMAS",NULL,NULL,NULL
"3144","200114","PIURA","PIURA","TAMBO GRANDE",NULL,NULL,NULL
"3145","200115","PIURA","PIURA","VEINTISEIS DE OCTUBRE",NULL,NULL,NULL
"3146","200201","PIURA","AYABACA","AYABACA",NULL,NULL,NULL
"3147","200202","PIURA","AYABACA","FRIAS",NULL,NULL,NULL
"3148","200203","PIURA","AYABACA","JILILI",NULL,NULL,NULL
"3149","200204","PIURA","AYABACA","LAGUNAS",NULL,NULL,NULL
"3150","200205","PIURA","AYABACA","MONTERO",NULL,NULL,NULL
"3151","200206","PIURA","AYABACA","PACAIPAMPA",NULL,NULL,NULL
"3152","200207","PIURA","AYABACA","PAIMAS",NULL,NULL,NULL
"3153","200208","PIURA","AYABACA","SAPILLICA",NULL,NULL,NULL
"3154","200209","PIURA","AYABACA","SICCHEZ",NULL,NULL,NULL
"3155","200210","PIURA","AYABACA","SUYO",NULL,NULL,NULL
"3156","200301","PIURA","HUANCABAMBA","HUANCABAMBA",NULL,NULL,NULL
"3157","200302","PIURA","HUANCABAMBA","CANCHAQUE",NULL,NULL,NULL
"3158","200303","PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",NULL,NULL,NULL
"3159","200304","PIURA","HUANCABAMBA","HUARMACA",NULL,NULL,NULL
"3160","200305","PIURA","HUANCABAMBA","LALAQUIZ",NULL,NULL,NULL
"3161","200306","PIURA","HUANCABAMBA","SAN MIGUEL DE EL FAIQUE",NULL,NULL,NULL
"3162","200307","PIURA","HUANCABAMBA","SONDOR",NULL,NULL,NULL
"3163","200308","PIURA","HUANCABAMBA","SONDORILLO",NULL,NULL,NULL
"3164","200401","PIURA","MORROPON","CHULUCANAS",NULL,NULL,NULL
"3165","200402","PIURA","MORROPON","BUENOS AIRES",NULL,NULL,NULL
"3166","200403","PIURA","MORROPON","CHALACO",NULL,NULL,NULL
"3167","200404","PIURA","MORROPON","LA MATANZA",NULL,NULL,NULL
"3168","200405","PIURA","MORROPON","MORROPON",NULL,NULL,NULL
"3169","200406","PIURA","MORROPON","SALITRAL",NULL,NULL,NULL
"3170","200407","PIURA","MORROPON","SAN JUAN DE BIGOTE",NULL,NULL,NULL
"3171","200408","PIURA","MORROPON","SANTA CATALINA DE MOSSA",NULL,NULL,NULL
"3172","200409","PIURA","MORROPON","SANTO DOMINGO",NULL,NULL,NULL
"3173","200410","PIURA","MORROPON","YAMANGO",NULL,NULL,NULL
"3174","200501","PIURA","PAITA","PAITA",NULL,NULL,NULL
"3175","200502","PIURA","PAITA","AMOTAPE",NULL,NULL,NULL
"3176","200503","PIURA","PAITA","ARENAL",NULL,NULL,NULL
"3177","200504","PIURA","PAITA","COLAN",NULL,NULL,NULL
"3178","200505","PIURA","PAITA","LA HUACA",NULL,NULL,NULL
"3179","200506","PIURA","PAITA","TAMARINDO",NULL,NULL,NULL
"3180","200507","PIURA","PAITA","VICHAYAL",NULL,NULL,NULL
"3181","200601","PIURA","SULLANA","SULLANA",NULL,NULL,NULL
"3182","200602","PIURA","SULLANA","BELLAVISTA",NULL,NULL,NULL
"3183","200603","PIURA","SULLANA","IGNACIO ESCUDERO",NULL,NULL,NULL
"3184","200604","PIURA","SULLANA","LANCONES",NULL,NULL,NULL
"3185","200605","PIURA","SULLANA","MARCAVELICA",NULL,NULL,NULL
"3186","200606","PIURA","SULLANA","MIGUEL CHECA",NULL,NULL,NULL
"3187","200607","PIURA","SULLANA","QUERECOTILLO",NULL,NULL,NULL
"3188","200608","PIURA","SULLANA","SALITRAL",NULL,NULL,NULL
"3189","200701","PIURA","TALARA","PARIÑAS",NULL,NULL,NULL
"3190","200702","PIURA","TALARA","EL ALTO",NULL,NULL,NULL
"3191","200703","PIURA","TALARA","LA BREA",NULL,NULL,NULL
"3192","200704","PIURA","TALARA","LOBITOS",NULL,NULL,NULL
"3193","200705","PIURA","TALARA","LOS ORGANOS",NULL,NULL,NULL
"3194","200706","PIURA","TALARA","MANCORA",NULL,NULL,NULL
"3195","200801","PIURA","SECHURA","SECHURA",NULL,NULL,NULL
"3196","200802","PIURA","SECHURA","BELLAVISTA DE LA UNION",NULL,NULL,NULL
"3197","200803","PIURA","SECHURA","BERNAL",NULL,NULL,NULL
"3198","200804","PIURA","SECHURA","CRISTO NOS VALGA",NULL,NULL,NULL
"3199","200805","PIURA","SECHURA","VICE",NULL,NULL,NULL
"3200","200806","PIURA","SECHURA","RINCONADA LLICUAR",NULL,NULL,NULL
"3201","210101","PUNO","PUNO","PUNO",NULL,NULL,NULL
"3202","210102","PUNO","PUNO","ACORA",NULL,NULL,NULL
"3203","210103","PUNO","PUNO","AMANTANI",NULL,NULL,NULL
"3204","210104","PUNO","PUNO","ATUNCOLLA",NULL,NULL,NULL
"3205","210105","PUNO","PUNO","CAPACHICA",NULL,NULL,NULL
"3206","210106","PUNO","PUNO","CHUCUITO",NULL,NULL,NULL
"3207","210107","PUNO","PUNO","COATA",NULL,NULL,NULL
"3208","210108","PUNO","PUNO","HUATA",NULL,NULL,NULL
"3209","210109","PUNO","PUNO","MAÑAZO",NULL,NULL,NULL
"3210","210110","PUNO","PUNO","PAUCARCOLLA",NULL,NULL,NULL
"3211","210111","PUNO","PUNO","PICHACANI",NULL,NULL,NULL
"3212","210112","PUNO","PUNO","PLATERIA",NULL,NULL,NULL
"3213","210113","PUNO","PUNO","SAN ANTONIO",NULL,NULL,NULL
"3214","210114","PUNO","PUNO","TIQUILLACA",NULL,NULL,NULL
"3215","210115","PUNO","PUNO","VILQUE",NULL,NULL,NULL
"3216","210201","PUNO","AZANGARO","AZANGARO",NULL,NULL,NULL
"3217","210202","PUNO","AZANGARO","ACHAYA",NULL,NULL,NULL
"3218","210203","PUNO","AZANGARO","ARAPA",NULL,NULL,NULL
"3219","210204","PUNO","AZANGARO","ASILLO",NULL,NULL,NULL
"3220","210205","PUNO","AZANGARO","CAMINACA",NULL,NULL,NULL
"3221","210206","PUNO","AZANGARO","CHUPA",NULL,NULL,NULL
"3222","210207","PUNO","AZANGARO","JOSE DOMINGO CHOQUEHUANCA",NULL,NULL,NULL
"3223","210208","PUNO","AZANGARO","MUÑANI",NULL,NULL,NULL
"3224","210209","PUNO","AZANGARO","POTONI",NULL,NULL,NULL
"3225","210210","PUNO","AZANGARO","SAMAN",NULL,NULL,NULL
"3226","210211","PUNO","AZANGARO","SAN ANTON",NULL,NULL,NULL
"3227","210212","PUNO","AZANGARO","SAN JOSE",NULL,NULL,NULL
"3228","210213","PUNO","AZANGARO","SAN JUAN DE SALINAS",NULL,NULL,NULL
"3229","210214","PUNO","AZANGARO","SANTIAGO DE PUPUJA",NULL,NULL,NULL
"3230","210215","PUNO","AZANGARO","TIRAPATA",NULL,NULL,NULL
"3231","210301","PUNO","CARABAYA","MACUSANI",NULL,NULL,NULL
"3232","210302","PUNO","CARABAYA","AJOYANI",NULL,NULL,NULL
"3233","210303","PUNO","CARABAYA","AYAPATA",NULL,NULL,NULL
"3234","210304","PUNO","CARABAYA","COASA",NULL,NULL,NULL
"3235","210305","PUNO","CARABAYA","CORANI",NULL,NULL,NULL
"3236","210306","PUNO","CARABAYA","CRUCERO",NULL,NULL,NULL
"3237","210307","PUNO","CARABAYA","ITUATA",NULL,NULL,NULL
"3238","210308","PUNO","CARABAYA","OLLACHEA",NULL,NULL,NULL
"3239","210309","PUNO","CARABAYA","SAN GABAN",NULL,NULL,NULL
"3240","210310","PUNO","CARABAYA","USICAYOS",NULL,NULL,NULL
"3241","210401","PUNO","CHUCUITO","JULI",NULL,NULL,NULL
"3242","210402","PUNO","CHUCUITO","DESAGUADERO",NULL,NULL,NULL
"3243","210403","PUNO","CHUCUITO","HUACULLANI",NULL,NULL,NULL
"3244","210404","PUNO","CHUCUITO","KELLUYO",NULL,NULL,NULL
"3245","210405","PUNO","CHUCUITO","PISACOMA",NULL,NULL,NULL
"3246","210406","PUNO","CHUCUITO","POMATA",NULL,NULL,NULL
"3247","210407","PUNO","CHUCUITO","ZEPITA",NULL,NULL,NULL
"3248","210501","PUNO","EL COLLAO","ILAVE",NULL,NULL,NULL
"3249","210502","PUNO","EL COLLAO","CAPAZO",NULL,NULL,NULL
"3250","210503","PUNO","EL COLLAO","PILCUYO",NULL,NULL,NULL
"3251","210504","PUNO","EL COLLAO","SANTA ROSA",NULL,NULL,NULL
"3252","210505","PUNO","EL COLLAO","CONDURIRI",NULL,NULL,NULL
"3253","210601","PUNO","HUANCANE","HUANCANE",NULL,NULL,NULL
"3254","210602","PUNO","HUANCANE","COJATA",NULL,NULL,NULL
"3255","210603","PUNO","HUANCANE","HUATASANI",NULL,NULL,NULL
"3256","210604","PUNO","HUANCANE","INCHUPALLA",NULL,NULL,NULL
"3257","210605","PUNO","HUANCANE","PUSI",NULL,NULL,NULL
"3258","210606","PUNO","HUANCANE","ROSASPATA",NULL,NULL,NULL
"3259","210607","PUNO","HUANCANE","TARACO",NULL,NULL,NULL
"3260","210608","PUNO","HUANCANE","VILQUE CHICO",NULL,NULL,NULL
"3261","210701","PUNO","LAMPA","LAMPA",NULL,NULL,NULL
"3262","210702","PUNO","LAMPA","CABANILLA",NULL,NULL,NULL
"3263","210703","PUNO","LAMPA","CALAPUJA",NULL,NULL,NULL
"3264","210704","PUNO","LAMPA","NICASIO",NULL,NULL,NULL
"3265","210705","PUNO","LAMPA","OCUVIRI",NULL,NULL,NULL
"3266","210706","PUNO","LAMPA","PALCA",NULL,NULL,NULL
"3267","210707","PUNO","LAMPA","PARATIA",NULL,NULL,NULL
"3268","210708","PUNO","LAMPA","PUCARA",NULL,NULL,NULL
"3269","210709","PUNO","LAMPA","SANTA LUCIA",NULL,NULL,NULL
"3270","210710","PUNO","LAMPA","VILAVILA",NULL,NULL,NULL
"3271","210801","PUNO","MELGAR","AYAVIRI",NULL,NULL,NULL
"3272","210802","PUNO","MELGAR","ANTAUTA",NULL,NULL,NULL
"3273","210803","PUNO","MELGAR","CUPI",NULL,NULL,NULL
"3274","210804","PUNO","MELGAR","LLALLI",NULL,NULL,NULL
"3275","210805","PUNO","MELGAR","MACARI",NULL,NULL,NULL
"3276","210806","PUNO","MELGAR","NUÑOA",NULL,NULL,NULL
"3277","210807","PUNO","MELGAR","ORURILLO",NULL,NULL,NULL
"3278","210808","PUNO","MELGAR","SANTA ROSA",NULL,NULL,NULL
"3279","210809","PUNO","MELGAR","UMACHIRI",NULL,NULL,NULL
"3280","210901","PUNO","MOHO","MOHO",NULL,NULL,NULL
"3281","210902","PUNO","MOHO","CONIMA",NULL,NULL,NULL
"3282","210903","PUNO","MOHO","HUAYRAPATA",NULL,NULL,NULL
"3283","210904","PUNO","MOHO","TILALI",NULL,NULL,NULL
"3284","211001","PUNO","SAN ANTONIO DE PUTINA","PUTINA",NULL,NULL,NULL
"3285","211002","PUNO","SAN ANTONIO DE PUTINA","ANANEA",NULL,NULL,NULL
"3286","211003","PUNO","SAN ANTONIO DE PUTINA","PEDRO VILCA APAZA",NULL,NULL,NULL
"3287","211004","PUNO","SAN ANTONIO DE PUTINA","QUILCAPUNCU",NULL,NULL,NULL
"3288","211005","PUNO","SAN ANTONIO DE PUTINA","SINA",NULL,NULL,NULL
"3289","211101","PUNO","SAN ROMAN","JULIACA",NULL,NULL,NULL
"3290","211102","PUNO","SAN ROMAN","CABANA",NULL,NULL,NULL
"3291","211103","PUNO","SAN ROMAN","CABANILLAS",NULL,NULL,NULL
"3292","211104","PUNO","SAN ROMAN","CARACOTO",NULL,NULL,NULL
"3293","211105","PUNO","SAN ROMAN","SAN MIGUEL",NULL,NULL,NULL
"3294","211201","PUNO","SANDIA","SANDIA",NULL,NULL,NULL
"3295","211202","PUNO","SANDIA","CUYOCUYO",NULL,NULL,NULL
"3296","211203","PUNO","SANDIA","LIMBANI",NULL,NULL,NULL
"3297","211204","PUNO","SANDIA","PATAMBUCO",NULL,NULL,NULL
"3298","211205","PUNO","SANDIA","PHARA",NULL,NULL,NULL
"3299","211206","PUNO","SANDIA","QUIACA",NULL,NULL,NULL
"3300","211207","PUNO","SANDIA","SAN JUAN DEL ORO",NULL,NULL,NULL
"3301","211208","PUNO","SANDIA","YANAHUAYA",NULL,NULL,NULL
"3302","211209","PUNO","SANDIA","ALTO INAMBARI",NULL,NULL,NULL
"3303","211210","PUNO","SANDIA","SAN PEDRO DE PUTINA PUNCO",NULL,NULL,NULL
"3304","211301","PUNO","YUNGUYO","YUNGUYO",NULL,NULL,NULL
"3305","211302","PUNO","YUNGUYO","ANAPIA",NULL,NULL,NULL
"3306","211303","PUNO","YUNGUYO","COPANI",NULL,NULL,NULL
"3307","211304","PUNO","YUNGUYO","CUTURAPI",NULL,NULL,NULL
"3308","211305","PUNO","YUNGUYO","OLLARAYA",NULL,NULL,NULL
"3309","211306","PUNO","YUNGUYO","TINICACHI",NULL,NULL,NULL
"3310","211307","PUNO","YUNGUYO","UNICACHI",NULL,NULL,NULL
"3311","220101","SAN MARTIN","MOYOBAMBA","MOYOBAMBA",NULL,NULL,NULL
"3312","220102","SAN MARTIN","MOYOBAMBA","CALZADA",NULL,NULL,NULL
"3313","220103","SAN MARTIN","MOYOBAMBA","HABANA",NULL,NULL,NULL
"3314","220104","SAN MARTIN","MOYOBAMBA","JEPELACIO",NULL,NULL,NULL
"3315","220105","SAN MARTIN","MOYOBAMBA","SORITOR",NULL,NULL,NULL
"3316","220106","SAN MARTIN","MOYOBAMBA","YANTALO",NULL,NULL,NULL
"3317","220201","SAN MARTIN","BELLAVISTA","BELLAVISTA",NULL,NULL,NULL
"3318","220202","SAN MARTIN","BELLAVISTA","ALTO BIAVO",NULL,NULL,NULL
"3319","220203","SAN MARTIN","BELLAVISTA","BAJO BIAVO",NULL,NULL,NULL
"3320","220204","SAN MARTIN","BELLAVISTA","HUALLAGA",NULL,NULL,NULL
"3321","220205","SAN MARTIN","BELLAVISTA","SAN PABLO",NULL,NULL,NULL
"3322","220206","SAN MARTIN","BELLAVISTA","SAN RAFAEL",NULL,NULL,NULL
"3323","220301","SAN MARTIN","EL DORADO","SAN JOSE DE SISA",NULL,NULL,NULL
"3324","220302","SAN MARTIN","EL DORADO","AGUA BLANCA",NULL,NULL,NULL
"3325","220303","SAN MARTIN","EL DORADO","SAN MARTIN",NULL,NULL,NULL
"3326","220304","SAN MARTIN","EL DORADO","SANTA ROSA",NULL,NULL,NULL
"3327","220305","SAN MARTIN","EL DORADO","SHATOJA",NULL,NULL,NULL
"3328","220401","SAN MARTIN","HUALLAGA","SAPOSOA",NULL,NULL,NULL
"3329","220402","SAN MARTIN","HUALLAGA","ALTO SAPOSOA",NULL,NULL,NULL
"3330","220403","SAN MARTIN","HUALLAGA","EL ESLABON",NULL,NULL,NULL
"3331","220404","SAN MARTIN","HUALLAGA","PISCOYACU",NULL,NULL,NULL
"3332","220405","SAN MARTIN","HUALLAGA","SACANCHE",NULL,NULL,NULL
"3333","220406","SAN MARTIN","HUALLAGA","TINGO DE SAPOSOA",NULL,NULL,NULL
"3334","220501","SAN MARTIN","LAMAS","LAMAS",NULL,NULL,NULL
"3335","220502","SAN MARTIN","LAMAS","ALONSO DE ALVARADO",NULL,NULL,NULL
"3336","220503","SAN MARTIN","LAMAS","BARRANQUITA",NULL,NULL,NULL
"3337","220504","SAN MARTIN","LAMAS","CAYNARACHI",NULL,NULL,NULL
"3338","220505","SAN MARTIN","LAMAS","CUÑUMBUQUI",NULL,NULL,NULL
"3339","220506","SAN MARTIN","LAMAS","PINTO RECODO",NULL,NULL,NULL
"3340","220507","SAN MARTIN","LAMAS","RUMISAPA",NULL,NULL,NULL
"3341","220508","SAN MARTIN","LAMAS","SAN ROQUE DE CUMBAZA",NULL,NULL,NULL
"3342","220509","SAN MARTIN","LAMAS","SHANAO",NULL,NULL,NULL
"3343","220510","SAN MARTIN","LAMAS","TABALOSOS",NULL,NULL,NULL
"3344","220511","SAN MARTIN","LAMAS","ZAPATERO",NULL,NULL,NULL
"3345","220601","SAN MARTIN","MARISCAL CACERES","JUANJUI",NULL,NULL,NULL
"3346","220602","SAN MARTIN","MARISCAL CACERES","CAMPANILLA",NULL,NULL,NULL
"3347","220603","SAN MARTIN","MARISCAL CACERES","HUICUNGO",NULL,NULL,NULL
"3348","220604","SAN MARTIN","MARISCAL CACERES","PACHIZA",NULL,NULL,NULL
"3349","220605","SAN MARTIN","MARISCAL CACERES","PAJARILLO",NULL,NULL,NULL
"3350","220701","SAN MARTIN","PICOTA","PICOTA",NULL,NULL,NULL
"3351","220702","SAN MARTIN","PICOTA","BUENOS AIRES",NULL,NULL,NULL
"3352","220703","SAN MARTIN","PICOTA","CASPISAPA",NULL,NULL,NULL
"3353","220704","SAN MARTIN","PICOTA","PILLUANA",NULL,NULL,NULL
"3354","220705","SAN MARTIN","PICOTA","PUCACACA",NULL,NULL,NULL
"3355","220706","SAN MARTIN","PICOTA","SAN CRISTOBAL",NULL,NULL,NULL
"3356","220707","SAN MARTIN","PICOTA","SAN HILARION",NULL,NULL,NULL
"3357","220708","SAN MARTIN","PICOTA","SHAMBOYACU",NULL,NULL,NULL
"3358","220709","SAN MARTIN","PICOTA","TINGO DE PONASA",NULL,NULL,NULL
"3359","220710","SAN MARTIN","PICOTA","TRES UNIDOS",NULL,NULL,NULL
"3360","220801","SAN MARTIN","RIOJA","RIOJA",NULL,NULL,NULL
"3361","220802","SAN MARTIN","RIOJA","AWAJUN",NULL,NULL,NULL
"3362","220803","SAN MARTIN","RIOJA","ELIAS SOPLIN VARGAS",NULL,NULL,NULL
"3363","220804","SAN MARTIN","RIOJA","NUEVA CAJAMARCA",NULL,NULL,NULL
"3364","220805","SAN MARTIN","RIOJA","PARDO MIGUEL",NULL,NULL,NULL
"3365","220806","SAN MARTIN","RIOJA","POSIC",NULL,NULL,NULL
"3366","220807","SAN MARTIN","RIOJA","SAN FERNANDO",NULL,NULL,NULL
"3367","220808","SAN MARTIN","RIOJA","YORONGOS",NULL,NULL,NULL
"3368","220809","SAN MARTIN","RIOJA","YURACYACU",NULL,NULL,NULL
"3369","220901","SAN MARTIN","SAN MARTIN","TARAPOTO",NULL,NULL,NULL
"3370","220902","SAN MARTIN","SAN MARTIN","ALBERTO LEVEAU",NULL,NULL,NULL
"3371","220903","SAN MARTIN","SAN MARTIN","CACATACHI",NULL,NULL,NULL
"3372","220904","SAN MARTIN","SAN MARTIN","CHAZUTA",NULL,NULL,NULL
"3373","220905","SAN MARTIN","SAN MARTIN","CHIPURANA",NULL,NULL,NULL
"3374","220906","SAN MARTIN","SAN MARTIN","EL PORVENIR",NULL,NULL,NULL
"3375","220907","SAN MARTIN","SAN MARTIN","HUIMBAYOC",NULL,NULL,NULL
"3376","220908","SAN MARTIN","SAN MARTIN","JUAN GUERRA",NULL,NULL,NULL
"3377","220909","SAN MARTIN","SAN MARTIN","LA BANDA DE SHILCAYO",NULL,NULL,NULL
"3378","220910","SAN MARTIN","SAN MARTIN","MORALES",NULL,NULL,NULL
"3379","220911","SAN MARTIN","SAN MARTIN","PAPAPLAYA",NULL,NULL,NULL
"3380","220912","SAN MARTIN","SAN MARTIN","SAN ANTONIO",NULL,NULL,NULL
"3381","220913","SAN MARTIN","SAN MARTIN","SAUCE",NULL,NULL,NULL
"3382","220914","SAN MARTIN","SAN MARTIN","SHAPAJA",NULL,NULL,NULL
"3383","221001","SAN MARTIN","TOCACHE","TOCACHE",NULL,NULL,NULL
"3384","221002","SAN MARTIN","TOCACHE","NUEVO PROGRESO",NULL,NULL,NULL
"3385","221003","SAN MARTIN","TOCACHE","POLVORA",NULL,NULL,NULL
"3386","221004","SAN MARTIN","TOCACHE","SHUNTE",NULL,NULL,NULL
"3387","221005","SAN MARTIN","TOCACHE","UCHIZA",NULL,NULL,NULL
"3388","221006","SAN MARTIN","TOCACHE","SANTA LUCIA",NULL,NULL,NULL
"3389","230101","TACNA","TACNA","TACNA",NULL,NULL,NULL
"3390","230102","TACNA","TACNA","ALTO DE LA ALIANZA",NULL,NULL,NULL
"3391","230103","TACNA","TACNA","CALANA",NULL,NULL,NULL
"3392","230104","TACNA","TACNA","CIUDAD NUEVA",NULL,NULL,NULL
"3393","230105","TACNA","TACNA","INCLAN",NULL,NULL,NULL
"3394","230106","TACNA","TACNA","PACHIA",NULL,NULL,NULL
"3395","230107","TACNA","TACNA","PALCA",NULL,NULL,NULL
"3396","230108","TACNA","TACNA","POCOLLAY",NULL,NULL,NULL
